timestamp,client_delay,network_delay,desvio
2025-03-27 14:32:38.294474+00:00,0.0063474178314208984,0.0065915584564208984,-0.55058
2025-03-27 14:32:41.293686+00:00,0.01960158348083496,0.0018807649612426758,-0.559702
2025-03-27 14:32:42.555975+00:00,0.01101541519165039,0.000980377197265625,-0.549508
2025-03-27 14:32:43.316009+00:00,0.016126394271850586,0.0017784833908081055,-0.556471
2025-03-27 14:32:46.328452+00:00,0.029361963272094727,0.001578211784362793,-0.569937
2025-03-27 14:32:47.580045+00:00,0.01748943328857422,0.0017012357711791992,-0.557592
2025-03-27 14:32:48.328427+00:00,0.0072667598724365234,0.0005124807357788086,-0.544616
2025-03-27 14:32:51.352477+00:00,0.018915414810180664,0.001664876937866211,-0.559429
2025-03-27 14:32:52.593807+00:00,0.008198261260986328,0.0006928443908691406,-0.546138
2025-03-27 14:32:53.345932+00:00,0.012407779693603516,0.0016275644302368164,-0.553154
2025-03-27 14:32:56.370598+00:00,0.01323390007019043,0.0013549327850341797,-0.553235
2025-03-27 14:32:57.615992+00:00,0.016004323959350586,0.0017116069793701172,-0.556368
2025-03-27 14:32:58.356380+00:00,0.007739067077636719,0.0005407333374023438,-0.545515
2025-03-27 14:33:01.393792+00:00,0.019695758819580078,0.0010660886764526367,-0.558921
2025-03-27 14:33:02.639378+00:00,0.016716957092285156,0.0016399621963500977,-0.557286
2025-03-27 14:33:03.378400+00:00,0.016001462936401367,0.0018118619918823242,-0.556593
2025-03-27 14:33:06.411399+00:00,0.01395869255065918,0.0010428428649902344,-0.552791
2025-03-27 14:33:07.660833+00:00,0.015737533569335938,0.0017458200454711914,-0.556903
2025-03-27 14:33:08.402647+00:00,0.01784062385559082,0.0015857219696044922,-0.557217
2025-03-27 14:33:11.426442+00:00,0.011240720748901367,0.0007852315902709961,-0.549488
2025-03-27 14:33:12.683705+00:00,0.017028093338012695,0.0017713308334350586,-0.557618
2025-03-27 14:33:13.425634+00:00,0.01658797264099121,0.0018229484558105469,-0.557356
2025-03-27 14:33:16.460615+00:00,0.028823137283325195,0.0015047788619995117,-0.569504
2025-03-27 14:33:17.700728+00:00,0.01111292839050293,0.0013976097106933594,-0.551558
2025-03-27 14:33:18.449430+00:00,0.016139507293701172,0.0016783475875854492,-0.556626
2025-03-27 14:33:21.485482+00:00,0.0190889835357666,0.001732468605041504,-0.55986
2025-03-27 14:33:22.722027+00:00,0.016058683395385742,0.0016309022903442383,-0.556589
2025-03-27 14:33:23.461153+00:00,0.007424354553222656,0.0006374120712280273,-0.54554
2025-03-27 14:33:26.509649+00:00,0.017481327056884766,0.0016006231307983398,-0.558253
2025-03-27 14:33:30.453422+00:00,2.7269153594970703,0.0007193088531494141,-0.54561
2025-03-27 14:33:30.464366+00:00,0.011001110076904297,0.9952946901321411,-3.533138
2025-03-27 14:33:31.527383+00:00,0.014558792114257812,0.0005245208740234375,-0.552398
2025-03-27 14:33:35.559295+00:00,0.09885978698730469,0.0017305612564086914,-0.556753
2025-03-27 14:33:35.577089+00:00,0.017232894897460938,0.046866416931152344,-0.69373
2025-03-27 14:33:36.540271+00:00,0.010325908660888672,0.0005980730056762695,-0.548444
2025-03-27 14:33:40.581476+00:00,0.015497684478759766,0.0015552043914794922,-0.555866
2025-03-27 14:33:40.595705+00:00,0.013417720794677734,0.0014047622680664062,-0.553826
2025-03-27 14:33:41.594923+00:00,0.05146503448486328,0.0007977485656738281,-0.590075
2025-03-27 14:33:45.593290+00:00,0.007703065872192383,0.0005401372909545898,-0.545861
2025-03-27 14:33:45.605500+00:00,0.006836652755737305,0.0005536079406738281,-0.544948
2025-03-27 14:33:46.613414+00:00,0.01424407958984375,0.0005164146423339844,-0.552286
2025-03-27 14:33:50.614473+00:00,0.01594090461730957,0.0015968084335327148,-0.556854
2025-03-27 14:33:50.623550+00:00,0.009211063385009766,0.0036411285400390625,-0.556656
2025-03-27 14:33:51.665820+00:00,0.04879045486450195,0.0011522769927978516,-0.588708
2025-03-27 14:33:55.627668+00:00,0.00908350944519043,0.000764012336730957,-0.547893
2025-03-27 14:33:55.635483+00:00,0.007481813430786133,0.0014618635177612305,-0.548446
2025-03-27 14:33:56.677451+00:00,0.008910179138183594,0.0005284547805786133,-0.547023
2025-03-27 14:34:00.640048+00:00,0.009368181228637695,0.0008219480514526367,-0.548295
2025-03-27 14:34:00.649865+00:00,0.009353876113891602,0.0017156600952148438,-0.55107
2025-03-27 14:34:01.716976+00:00,0.034662485122680664,0.0015295743942260742,-0.57582
2025-03-27 14:34:05.650693+00:00,0.007297039031982422,0.0005935430526733398,-0.545691
2025-03-27 14:34:05.660657+00:00,0.007559299468994141,0.0006538629531860352,-0.546188
2025-03-27 14:34:06.729843+00:00,0.010106563568115234,0.0006029605865478516,-0.548426
2025-03-27 14:34:10.662951+00:00,0.009232044219970703,0.0007767677307128906,-0.54829
2025-03-27 14:34:10.674919+00:00,0.011194229125976562,0.0006990432739257812,-0.549899
2025-03-27 14:34:11.741767+00:00,0.009371042251586914,0.0005209445953369141,-0.547786
2025-03-27 14:34:15.676067+00:00,0.009436368942260742,0.0008101463317871094,-0.548558
2025-03-27 14:34:15.686785+00:00,0.00825047492980957,0.0008455514907836914,-0.547575
2025-03-27 14:34:16.752748+00:00,0.008483409881591797,0.0005773305892944336,-0.547062
2025-03-27 14:34:20.696492+00:00,0.014878511428833008,0.0015566349029541016,-0.556182
2025-03-27 14:34:20.706065+00:00,0.009209871292114258,0.0042645931243896484,-0.558804
2025-03-27 14:34:21.768940+00:00,0.012430906295776367,0.0010786056518554688,-0.552547
2025-03-27 14:34:25.711331+00:00,0.011081218719482422,0.0008616447448730469,-0.550428
2025-03-27 14:34:25.722535+00:00,0.010699033737182617,0.002088785171508789,-0.553378
2025-03-27 14:34:26.779902+00:00,0.007939577102661133,0.0005418062210083008,-0.54647
2025-03-27 14:34:30.721423+00:00,0.0068852901458740234,0.0005311965942382812,-0.545158
2025-03-27 14:34:30.732028+00:00,0.00639033317565918,0.0005145072937011719,-0.545023
2025-03-27 14:34:31.797229+00:00,0.014798402786254883,0.0005453824996948242,-0.553346
2025-03-27 14:34:35.742240+00:00,0.016472339630126953,0.0013402700424194336,-0.557473
2025-03-27 14:34:35.748994+00:00,0.006381988525390625,0.0047664642333984375,-0.557773
2025-03-27 14:34:36.813605+00:00,0.012806415557861328,0.0009670257568359375,-0.552468
2025-03-27 14:34:40.756216+00:00,0.010270357131958008,0.0005366802215576172,-0.549032
2025-03-27 14:34:40.764282+00:00,0.00758671760559082,0.0025862455368041992,-0.552403
2025-03-27 14:34:41.840156+00:00,0.019231796264648438,0.0018877983093261719,-0.56097
2025-03-27 14:34:45.766210+00:00,0.007410287857055664,0.0006011724472045898,-0.546375
2025-03-27 14:34:45.779277+00:00,0.007419109344482422,0.0005939006805419922,-0.546273
2025-03-27 14:34:46.859239+00:00,0.014683961868286133,0.0005170106887817383,-0.553387
2025-03-27 14:34:50.780037+00:00,0.010230541229248047,0.0009582042694091797,-0.549915
2025-03-27 14:34:51.186416+00:00,0.40407800674438477,0.0007946491241455078,-0.549637
2025-03-27 14:34:51.881385+00:00,0.0173647403717041,0.0015848875045776367,-0.559331
2025-03-27 14:34:55.791242+00:00,0.0078008174896240234,0.000596165657043457,-0.546877
2025-03-27 14:34:56.196352+00:00,0.0073664188385009766,0.0005352497100830078,-0.546233
2025-03-27 14:34:56.892422+00:00,0.008365631103515625,0.0005297660827636719,-0.547173
2025-03-27 14:35:00.807732+00:00,0.011507272720336914,0.0014613866806030273,-0.553037
2025-03-27 14:35:01.227498+00:00,0.027057886123657227,0.0013054609298706055,-0.568356
2025-03-27 14:35:01.901523+00:00,0.006841421127319336,0.0005494356155395508,-0.545961
2025-03-27 14:35:05.818583+00:00,0.007543325424194336,0.0005838871002197266,-0.546602
2025-03-27 14:35:06.249190+00:00,0.015971660614013672,0.0015461444854736328,-0.557299
2025-03-27 14:35:06.911575+00:00,0.007785797119140625,0.0005762577056884766,-0.546802
2025-03-27 14:35:10.828595+00:00,0.007241487503051758,0.0005260705947875977,-0.5462
2025-03-27 14:35:11.264811+00:00,0.010867118835449219,0.000613093376159668,-0.550035
2025-03-27 14:35:11.920687+00:00,0.0069217681884765625,0.0005191564559936523,-0.54583
2025-03-27 14:35:15.839510+00:00,0.008676767349243164,0.0006073713302612305,-0.548081
2025-03-27 14:35:16.294047+00:00,0.025861263275146484,0.0009002685546875,-0.565827
2025-03-27 14:35:16.930619+00:00,0.007257223129272461,0.000538945198059082,-0.546296
2025-03-27 14:35:20.849215+00:00,0.007481575012207031,0.0005365610122680664,-0.546537
2025-03-27 14:35:21.312210+00:00,0.01358342170715332,0.001248002052307129,-0.554606
2025-03-27 14:35:21.939840+00:00,0.0066394805908203125,0.0005505084991455078,-0.545744
2025-03-27 14:35:25.864162+00:00,0.01137852668762207,0.0010715723037719727,-0.552008
2025-03-27 14:35:26.948106+00:00,0.6325881481170654,0.0007642507553100586,-0.551202
2025-03-27 14:35:26.955804+00:00,0.007232189178466797,0.0037734508514404297,-0.556104
2025-03-27 14:35:30.873830+00:00,0.0068171024322509766,0.0005521774291992188,-0.546156
2025-03-27 14:35:31.968145+00:00,0.01628422737121582,0.0006004571914672852,-0.555604
2025-03-27 14:35:31.976420+00:00,0.007582902908325195,0.0059261322021484375,-0.56262
2025-03-27 14:35:35.887467+00:00,0.010006189346313477,0.0009475946426391602,-0.550266
2025-03-27 14:35:36.979862+00:00,0.008014678955078125,0.0005133152008056641,-0.547306
2025-03-27 14:35:36.986785+00:00,0.0065877437591552734,0.0008800029754638672,-0.546986
2025-03-27 14:35:40.899216+00:00,0.008191585540771484,0.0006468296051025391,-0.547775
2025-03-27 14:35:41.991221+00:00,0.008909225463867188,0.000609278678894043,-0.548479
2025-03-27 14:35:41.999323+00:00,0.007643461227416992,0.001783132553100586,-0.550595
2025-03-27 14:35:45.920629+00:00,0.0166933536529541,0.0015562772750854492,-0.558884
2025-03-27 14:35:47.011069+00:00,0.01661086082458496,0.0009162425994873047,-0.557198
2025-03-27 14:35:47.018164+00:00,0.0065937042236328125,0.00540769100189209,-0.560627
2025-03-27 14:35:50.941560+00:00,0.015362739562988281,0.0016323328018188477,-0.557837
2025-03-27 14:35:52.022492+00:00,0.008764982223510742,0.0006570816040039062,-0.548512
2025-03-27 14:35:52.030472+00:00,0.007492780685424805,0.0017211437225341797,-0.550402
2025-03-27 14:35:55.964800+00:00,0.016905784606933594,0.0016863346099853516,-0.559119
2025-03-27 14:35:57.035953+00:00,0.010571479797363281,0.0006728172302246094,-0.550434
2025-03-27 14:35:57.045448+00:00,0.008964061737060547,0.0022125244140625,-0.553418
2025-03-27 14:36:00.980702+00:00,0.010320663452148438,0.0009273290634155273,-0.55073
2025-03-27 14:36:02.079069+00:00,0.03760385513305664,0.001581430435180664,-0.57987
2025-03-27 14:36:02.088398+00:00,0.009138822555541992,0.016052603721618652,-0.595289
2025-03-27 14:36:05.990189+00:00,0.006262779235839844,0.0005159378051757812,-0.546007
2025-03-27 14:36:07.092321+00:00,0.009464025497436523,0.0006618499755859375,-0.549562
2025-03-27 14:36:07.591947+00:00,0.4980814456939697,0.0018097162246704102,-1.04067
2025-03-27 14:36:11.004300+00:00,0.01052713394165039,0.001017451286315918,-0.55129
2025-03-27 14:36:12.111983+00:00,0.015073537826538086,0.0012421607971191406,-0.555974
2025-03-27 14:36:12.603916+00:00,0.006594419479370117,0.0006052255630493164,-0.546353
2025-03-27 14:36:16.021498+00:00,0.012139558792114258,0.0011944770812988281,-0.55336
2025-03-27 14:36:17.146842+00:00,0.029753684997558594,0.0010864734649658203,-0.570967
2025-03-27 14:36:17.616882+00:00,0.009439468383789062,0.0008178949356079102,-0.549779
2025-03-27 14:36:21.033844+00:00,0.008519649505615234,0.0006386041641235352,-0.54854
2025-03-27 14:36:22.159851+00:00,0.010080814361572266,0.0005916357040405273,-0.549993
2025-03-27 14:36:22.639501+00:00,0.017299652099609375,0.0015645027160644531,-0.559763
2025-03-27 14:36:26.055345+00:00,0.016187667846679688,0.0016311407089233398,-0.558792
2025-03-27 14:36:27.176199+00:00,0.012364625930786133,0.001038670539855957,-0.553478
2025-03-27 14:36:27.662323+00:00,0.015247106552124023,0.0016044378280639648,-0.557972
2025-03-27 14:36:31.065996+00:00,0.007261037826538086,0.0005202293395996094,-0.547078
2025-03-27 14:36:32.194828+00:00,0.014956951141357422,0.0006182193756103516,-0.555155
2025-03-27 14:36:32.675067+00:00,0.008829355239868164,0.0007715225219726562,-0.549304
2025-03-27 14:36:36.076987+00:00,0.008320093154907227,0.000687718391418457,-0.548636
2025-03-27 14:36:37.205718+00:00,0.008363723754882812,0.0005528926849365234,-0.548405
2025-03-27 14:36:37.690891+00:00,0.01148843765258789,0.0009206533432006836,-0.552488
2025-03-27 14:36:41.087181+00:00,0.007073879241943359,0.0005497932434082031,-0.54689
2025-03-27 14:36:42.220322+00:00,0.011580944061279297,0.0007838010787963867,-0.552146
2025-03-27 14:36:42.711748+00:00,0.01609349250793457,0.0015501976013183594,-0.558542
2025-03-27 14:36:46.097463+00:00,0.007832527160644531,0.0005658864974975586,-0.547525
2025-03-27 14:36:47.240114+00:00,0.01658034324645996,0.000592350959777832,-0.556664
2025-03-27 14:36:47.732588+00:00,0.015711545944213867,0.0016429424285888672,-0.558804
2025-03-27 14:36:51.117734+00:00,0.015397787094116211,0.0014938116073608398,-0.558144
2025-03-27 14:36:52.262099+00:00,0.016988754272460938,0.0015354156494140625,-0.559461
2025-03-27 14:36:52.743268+00:00,0.007435321807861328,0.0005426406860351562,-0.547537
2025-03-27 14:36:56.140110+00:00,0.016546249389648438,0.001672506332397461,-0.559669
2025-03-27 14:36:57.274090+00:00,0.008285045623779297,0.0004891157150268555,-0.548344
2025-03-27 14:36:57.754196+00:00,0.008061647415161133,0.0006214380264282227,-0.548416
2025-03-27 14:37:01.153643+00:00,0.00906229019165039,0.0007174015045166016,-0.549626
2025-03-27 14:37:02.296405+00:00,0.019295454025268555,0.0006721019744873047,-0.559888
2025-03-27 14:37:02.763250+00:00,0.006463766098022461,0.0005589723587036133,-0.546779
2025-03-27 14:37:06.166582+00:00,0.009362936019897461,0.0007697343826293945,-0.550137
2025-03-27 14:37:07.309460+00:00,0.009945869445800781,0.0007684230804443359,-0.550791
2025-03-27 14:37:07.783960+00:00,0.015547752380371094,0.001587986946105957,-0.558694
2025-03-27 14:37:11.179096+00:00,0.009163141250610352,0.0007429122924804688,-0.54974
2025-03-27 14:37:12.333486+00:00,0.018402099609375,0.0016775131225585938,-0.561609
2025-03-27 14:37:12.799395+00:00,0.010707616806030273,0.0013681650161743164,-0.553563
2025-03-27 14:37:16.202068+00:00,0.016504764556884766,0.0018138885498046875,-0.559825
2025-03-27 14:37:17.351465+00:00,0.0146484375,0.00057220458984375,-0.555142
2025-03-27 14:37:17.808446+00:00,0.006637096405029297,0.0005476474761962891,-0.546936
2025-03-27 14:37:21.213677+00:00,0.006979227066040039,0.000597834587097168,-0.547528
2025-03-27 14:37:22.367164+00:00,0.012323856353759766,0.0008511543273925781,-0.55341
2025-03-27 14:37:22.818627+00:00,0.00777125358581543,0.0006345510482788086,-0.54851
2025-03-27 14:37:26.222555+00:00,0.0063173770904541016,0.0005335807800292969,-0.546811
2025-03-27 14:37:27.383016+00:00,0.011650800704956055,0.0009351968765258789,-0.553169
2025-03-27 14:37:27.827705+00:00,0.006563425064086914,0.0005298852920532227,-0.546869
2025-03-27 14:37:31.234885+00:00,0.009528875350952148,0.0007473230361938477,-0.550785
2025-03-27 14:37:32.400679+00:00,0.01449441909790039,0.0005544424057006836,-0.555086
2025-03-27 14:37:32.836876+00:00,0.006936311721801758,0.0005481243133544922,-0.547442
2025-03-27 14:37:36.249616+00:00,0.010738611221313477,0.0014123916625976562,-0.553947
2025-03-27 14:37:37.423538+00:00,0.01747751235961914,0.0016571283340454102,-0.560992
2025-03-27 14:37:37.857514+00:00,0.015423297882080078,0.001657247543334961,-0.55901
2025-03-27 14:37:41.258887+00:00,0.0068738460540771484,0.000542759895324707,-0.547498
2025-03-27 14:37:42.439635+00:00,0.011173009872436523,0.0008668899536132812,-0.552875
2025-03-27 14:37:42.868636+00:00,0.007534027099609375,0.0005848407745361328,-0.548562
